,소관,회계,계정,분야,부문,프로그램,단위사업,세부사업,연도,최종예산
1220,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),상수원관리지역관리,2019,2132000000.0
1221,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),금강청기본경비,2019,540000000.0
1222,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,한강하류권(2차) 급수체계 조정사업,2019,3003000000.0
1223,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,출연사업,한국환경공단 출연,2019,107322000000.0
1224,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,최종처리 및 안전관리,폐기물처리시설 확충,2019,152961000000.0
1225,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,수도권(Ⅱ)광역상수도 용수공급 신뢰성 제고사업 지원,2019,12188000000.0
1226,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연생태 복원,습지보전관리,2019,8603000000.0
1227,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(영산강),수변녹지조성관리사업,2019,7877000000.0
1228,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),한강청기본경비,2019,637000000.0
1229,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연자원의 이용,국립생태원 출연,2019,60188000000.0
1230,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),낙동강청기본경비,2019,881000000.0
1231,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),영산강청기본경비(총액인건비대상),2019,450000000.0
1232,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,환경지킴이,2019,37997000000.0
1233,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),온실가스종합정보센터(총액인건비대상),2019,185000000.0
1234,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,수도권(Ⅳ)광역상수도 복선화,2019,1200000000.0
1235,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,자연보전국제협력(ODA),2019,2129000000.0
1236,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),상하수도정책관실기본경비,2019,276000000.0
1237,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),비점오염 저감사업,2019,1382000000.0
1238,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,생활공감환경보건기술(R&D),2019,15404000000.0
1239,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(금강),환경기초시설 설치,2019,35644000000.0
1240,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,생물다양성협약 대응,2019,1398000000.0
1241,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,화학물질관리체계 선진화,2019,32815000000.0
1242,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),물환경정책국기본경비,2019,221000000.0
1243,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,잔류성오염물질종합관리,2019,4951000000.0
1244,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,화학물질관리 국제협력,2019,291000000.0
1245,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),운영경비,2019,356000000.0
1246,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),대기환경정책관실기본경비,2019,218000000.0
1247,환경부,환경개선특별회계,,환경,기후대기및환경안전,기후변화대응,국제환경협력,기후변화대응 환경협력,2019,2073000000.0
1248,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,한강하류권(3차)급수체계조정사업,2019,3718000000.0
1249,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),환경경제정책관실기본경비,2019,127000000.0
1250,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),비점오염 저감사업,2019,3729000000.0
1251,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,생태계 보전지역 관리,2019,157000000.0
1252,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(영산강),주민지원사업평가 및 DB지원,2019,827000000.0
1253,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),온실가스종합정보센터 기본경비,2019,531000000.0
1254,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,낙동강 강변여과수 사업,2019,578000000.0
1255,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),금강청기본경비(총액인건비대상),2019,335000000.0
1256,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(예수이자상환),예수이자상환(공자기금),공공자금관리기금(총괄계정) 예수이자상환,2019,1684000000.0
1257,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(전출금),공공기금 전출,석면피해구제기금 전출,2019,500000000.0
